,DATE_TIME,lon,lat,pm25_camq,PRES,TEMP,DEWP,HUMI,IRAIN,pm25_camq2,pm10_camq,PM25_cv,CV_Iws,NE_Iws,NW_Iws,SE_Iws,SW_Iws,season,cbwd,city,class
17,2015-12-21,113.58317471789076,38.35040025587204,57.92469007187501,1013.8469298778729,-1.3222612406652976,-5.200151838752538,76.63721267837467,0.0,244.28093732950109,325.42698418864865,322.29531601133624,0.30532328861805813,2.1236915665145433,3.60695967216119,2.296930314055424,0.9773510349720419,4,NW,Shijiazhuang,high
18,2015-12-21,113.58317471789076,38.39307240077426,55.60320228222222,1013.7763510282334,-1.3474258636849636,-5.213273311279056,76.70470181531499,0.0,243.69079932330916,324.8486041710799,321.7393480655331,0.3058871056932691,2.126325303652237,3.584136650092494,2.2826873306607567,0.9794909258111562,4,NW,Shijiazhuang,high
19,2015-12-21,113.58317471789076,38.43574454567648,49.26312253941176,1013.7022490191431,-1.3730247710919552,-5.226909963388883,76.77172703086526,0.0,243.07547057332258,324.25096991338876,321.1714298036643,0.3064214874871423,2.1290246044420233,3.562533926687922,2.268276855153548,0.9816463455109223,4,NW,Shijiazhuang,high
20,2015-12-21,113.58317471789076,38.4784166905787,46.476276996874994,1013.6243797802972,-1.3989445393174567,-5.241003154656534,76.83796919310551,0.0,242.43806142915597,323.6363647056614,320.5949234288492,0.306929442072934,2.1317711899750442,3.5420443254711884,2.2537560789286086,0.9838171382021877,4,NW,Shijiazhuang,high
21,2015-12-21,113.58317471789076,38.52108883548091,42.49749363125,1013.5425087001545,-1.425075343705104,-5.25549766324965,76.90311066035964,0.0,241.78144802862383,323.0068712045486,320.0130436290387,0.307413457368632,2.1345473318142334,3.522574228801069,2.23918028210179,0.9860034393687396,4,NW,Shijiazhuang,high
22,2015-12-21,113.58317471789076,38.56376098038313,40.49410534533333,1013.4564100482509,-1.4513142136382693,-5.270343354034604,76.9668443241651,0.0,241.10820631186093,322.36432094743543,319.4287742594405,0.30787548954723615,2.137336274417392,3.504043362832262,2.2246010923362287,0.9882058443561466,4,NW,Shijiazhuang,high
23,2015-12-21,113.62466559472023,36.47282588017446,101.747160982,1015.434888093767,-0.8011884872954905,-4.99090438624523,74.9443876640443,0.0,249.57619857030127,338.9609315284775,336.56451272145307,0.249672071942418,2.133775032299238,4.71991056316745,2.4493882445945743,0.9561620147762298,4,NW,Handan,high
24,2015-12-21,113.62466559472023,36.51549802507668,100.48110059375,1015.4435635963786,-0.7924792119884544,-4.987877945206628,74.91149146042007,0.0,249.7792211315432,339.0756875974159,336.65264130141617,0.24997985266312017,2.1332533592301437,4.74524361497255,2.461675924777618,0.9522207560031924,4,NW,Handan,high
25,2015-12-21,113.62466559472023,36.5581701699789,97.76427480411763,1015.4495909788723,-0.7849449425900942,-4.985682149827755,74.88029765336996,0.0,249.95635824816736,339.12457116857775,336.6795378601501,0.25046892794226716,2.1324345478697255,4.770830670495983,2.474305635340023,0.9482057111987013,4,NW,Handan,high
26,2015-12-21,113.62466559472023,36.60084231488111,93.78925996117647,1015.4528493340816,-0.7786584355380222,-4.984332398622166,74.85112933855292,0.0,250.10690680201355,339.1068467946843,336.64439163045034,0.2511413754760107,2.131321526171111,4.796376227199634,2.4871960216973377,0.9441421205614903,4,NW,Handan,high
27,2015-12-21,113.62466559472023,36.64351445978333,91.05505989833333,1015.453261133673,-0.7736749508409616,-4.983822038825581,74.82434280242941,0.0,250.23079743416685,339.0236758459693,336.5481298443045,0.25199418451825345,2.1299275551716996,4.821497531257355,2.5002328363924007,0.940064251741578,4,NW,Handan,high
28,2015-12-21,113.62466559472023,36.68618660468555,84.32361620333334,1015.4507904412646,-0.7700336339444692,-4.984122723668142,74.80033338252294,0.0,250.32857745805782,338.8781112226166,336.3934082015169,0.25301923786046565,2.12827632271604,4.84571949420044,2.513267073117002,0.9360159871235122,4,NW,Handan,high
29,2015-12-21,113.62466559472023,36.72885874958777,82.3151082035294,1015.4454371776609,-0.7677605056061295,-4.985186568809753,74.77953963685347,0.0,250.40134383414656,338.674940320762,336.1844596798257,0.2542037145771076,2.126401215884988,4.868475663587045,2.526115538858844,0.9320507468102127,4,NW,Handan,high
30,2015-12-21,113.62466559472023,38.26505596606761,67.90477217266667,1014.0254708115153,-1.2610025291635338,-5.165090080765182,76.49010282964178,0.0,245.92681711071808,326.99477012743597,323.700126837188,0.30455516391743837,2.118021585876747,3.645860136906863,2.3329510152646216,0.9710459863070702,4,NW,Shijiazhuang,high
31,2015-12-21,113.62466559472023,38.307728110969826,61.646516037647054,1013.9620630580658,-1.285799281062751,-5.1773645881458386,76.56033159279212,0.0,245.37737554657843,326.44661625849693,323.1570304015333,0.3051843807417354,2.1205964685515766,3.620083418068047,2.318716395737048,0.973193827300779,4,NW,Shijiazhuang,high
32,2015-12-21,113.62466559472023,38.35040025587204,60.16065588833333,1013.8956121422893,-1.3113087566516006,-5.190311050879179,76.63080600696657,0.0,244.7945052191168,325.8730757750293,322.5935591772207,0.3057757021377282,2.123280443586029,3.595843092783255,2.304178705643274,0.9753577297063969,4,NW,Shijiazhuang,high
33,2015-12-21,113.62466559472023,38.39307240077426,54.66169439,1013.8258363581796,-1.337404817086309,-5.203859981373152,76.70119478329885,0.0,244.18204479527193,325.2770485066884,322.01358346494544,0.3063336065139421,2.1260531793445696,3.5729886063437233,2.28940103580022,0.9775372001132472,4,NW,Shijiazhuang,high
34,2015-12-21,113.62466559472023,38.43574454567648,53.310747200499996,1013.7524650637771,-1.3639561953473593,-5.217940840379627,76.77114386867098,0.0,243.54377275646996,324.6613643082882,321.421048138437,0.30686208598942566,2.1288938400898574,3.5513842375378735,2.2744494089095832,0.9797314705688738,4,NW,Shijiazhuang,high
35,2015-12-21,113.62466559472023,38.4784166905787,48.62153530555557,1013.675239134338,-1.390832543221807,-5.2324854807257255,76.84029135638748,0.0,242.88325276354337,324.02866019946225,320.81980590982425,0.3073645369581912,2.131781764527109,3.5309107928593635,2.2593894346103225,0.9819399346243447,4,NW,Shijiazhuang,high
36,2015-12-21,113.62466559472023,38.52108883548091,46.059934483157896,1013.5939105535904,-1.4179092743277522,-5.247430761047729,76.90828021615592,0.0,242.20372461820634,323.3812961453498,320.21348934103634,0.30784370977536213,2.1346970444434867,3.5114659637585546,2.2442836542976776,0.9841624601771624,4,NW,Shijiazhuang,high
37,2015-12-21,113.62466559472023,38.56376098038313,40.893063113749996,1013.5082414586019,-1.4450711317729206,-5.262720323759918,76.97476847915264,0.0,241.50803790727483,322.72130595188247,319.6054218197897,0.3083017084527638,2.1376209931065024,3.4929636535133026,2.229189620518655,0.9863995744685884,4,NW,Shijiazhuang,high
38,2015-12-21,113.62466559472023,38.60643312528535,39.34046106999999,1013.4180029217853,-1.4722145567484213,-5.278305616608426,77.03943687182057,0.0,240.7986221650466,322.0503775309548,318.99856379644604,0.3087400286721221,2.140536506542645,3.475332590448642,2.2141586678710796,0.9886525317408786,4,NW,Shijiazhuang,high
39,2015-12-21,113.62466559472023,38.64910527018756,35.04834116846153,1013.3229736942619,-1.499249024047048,-5.294146285286416,77.10199412838669,0.0,240.07748593581493,321.36985599095055,318.3954883883735,0.3091596220608307,2.1434283290067406,3.4585145147147753,2.19923527852447,0.9909232832793872,4,NW,Shijiazhuang,high
40,2015-12-21,113.6661564715497,36.43015373527225,111.72213304083331,1015.4764114781459,-0.7895208119670251,-4.982253957833926,74.9303989484687,0.0,249.80822936265545,339.63148095126473,337.1896008008018,0.24757166008373122,2.136510687491564,4.714520180923087,2.4429301330237947,0.9582674374558113,4,NW,Handan,high
41,2015-12-21,113.6661564715497,36.47282588017446,104.03910323875,1015.4890121051511,-0.7788721143505316,-4.978102872823644,74.89316892670355,0.0,250.04989036920128,339.82905038592617,337.35528308936614,0.24766713781681826,2.1362997740138083,4.741542249532084,2.4554974550481625,0.9542042424994992,4,NW,Handan,high
42,2015-12-21,113.6661564715497,36.51549802507668,101.59988959999998,1015.4989518669666,-0.7693846616994788,-4.974830809400088,74.85726940159081,0.0,250.26455496276756,339.9559704956589,337.45546715895165,0.247957063481278,2.1357587051252027,4.769315867094289,2.468571995557047,0.9500198607123025,4,NW,Handan,high
